Z:\Research\GameTheory>g++ stablevoting_fast.cpp -Wall && a.exe
[PROGRESS] perms_done=850000 fails=8054200 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=852374 fails=8076387 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=855056 fails=8099584 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=857537 fails=8122834 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=860368 fails=8148086 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=862948 fails=8172182 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=866000 fails=8200838 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=868960 fails=8228608 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=871939 fails=8257922 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=874802 fails=8285732 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=877683 fails=8314542 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=880490 fails=8342612 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=883262 fails=8370332 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=886325 fails=8400962 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=889216 fails=8425440 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=891764 fails=8450146 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=894500 fails=8472890 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=897160 fails=8498750 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=900000 fails=8522844 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=902791 fails=8549620 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=905880 fails=8577944 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=908806 fails=8605848 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=912468 fails=8641574 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=915806 fails=8674254 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=919142 fails=8707614 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=922958 fails=8745774 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=926320 fails=8779394 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=929560 fails=8807456 avg_perm=0.0209s avg_case=0.0015s
[PROGRESS] perms_done=932674 fails=8837199 avg_perm=0.0208s avg_case=0.0015s
[PROGRESS] perms_done=935533 fails=8861478 avg_perm=0.0208s avg_case=0.0015s
[PROGRESS] perms_done=938650 fails=8890196 avg_perm=0.0208s avg_case=0.0015s
[PROGRESS] perms_done=942027 fails=8921872 avg_perm=0.0208s avg_case=0.0015s
[PROGRESS] perms_done=945362 fails=8951858 avg_perm=0.0208s avg_case=0.0015s
[PROGRESS] perms_done=948892 fails=8985928 avg_perm=0.0208s avg_case=0.0015s
[PROGRESS] perms_done=950000 fails=8996228 avg_perm=0.0208s avg_case=0.0015s
[PROGRESS] perms_done=954017 fails=9035718 avg_perm=0.0208s avg_case=0.0015s
[PROGRESS] perms_done=958441 fails=9079622 avg_perm=0.0207s avg_case=0.0015s
[PROGRESS] perms_done=962909 fails=9124302 avg_perm=0.0207s avg_case=0.0015s
[PROGRESS] perms_done=967698 fails=9172108 avg_perm=0.0207s avg_case=0.0015s
[PROGRESS] perms_done=970496 fails=9195398 avg_perm=0.0207s avg_case=0.0015s
[PROGRESS] perms_done=973563 fails=9223972 avg_perm=0.0207s avg_case=0.0015s
[PROGRESS] perms_done=976648 fails=9251830 avg_perm=0.0207s avg_case=0.0015s
[PROGRESS] perms_done=979760 fails=9279432 avg_perm=0.0207s avg_case=0.0015s
[PROGRESS] perms_done=983521 fails=9315184 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=986838 fails=9345972 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=990747 fails=9382904 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=994696 fails=9421786 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=999383 fails=9468464 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1000000 fails=9474634 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1005122 fails=9525854 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1008976 fails=9562224 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1012108 fails=9590820 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1014751 fails=9613766 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1018140 fails=9646038 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1020996 fails=9670546 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1024396 fails=9702660 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1027937 fails=9736508 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1031761 fails=9772588 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1035740 fails=9811626 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1040490 fails=9859078 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1045474 fails=9908918 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1049191 fails=9944052 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1050000 fails=9950810 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1053024 fails=9979524 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1055448 fails=9999720 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1058458 fails=10028768 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1060827 fails=10048778 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1064207 fails=10080984 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1067186 fails=10108542 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1070641 fails=10141358 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1074305 fails=10177300 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1078630 fails=10220022 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1083404 fails=10267762 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1088187 fails=10315592 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1091218 fails=10341096 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1093456 fails=10363076 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1096108 fails=10384952 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1098394 fails=10407280 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1100000 fails=10420684 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1102682 fails=10445542 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1105270 fails=10469154 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1107908 fails=10494234 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1110523 fails=10518786 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1113153 fails=10544398 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1115645 fails=10568682 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1118196 fails=10593988 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1120544 fails=10617468 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1123022 fails=10642248 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1125390 fails=10665928 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1127882 fails=10690848 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1130486 fails=10713444 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1132952 fails=10736342 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1135452 fails=10758052 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1137914 fails=10780786 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1140434 fails=10803094 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1143074 fails=10827768 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1145704 fails=10851608 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1148404 fails=10877500 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1150000 fails=10892606 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1152849 fails=10919664 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1155252 fails=10943270 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1157900 fails=10969334 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1160290 fails=10993234 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1162820 fails=11018534 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1165225 fails=11042584 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1167748 fails=11067814 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1170277 fails=11090668 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1172938 fails=11114508 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1175225 fails=11135158 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1177945 fails=11159402 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1180261 fails=11180656 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1183128 fails=11206614 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1185848 fails=11231682 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1188566 fails=11257426 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1191322 fails=11283276 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1194034 fails=11309820 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1196676 fails=11335520 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1199406 fails=11362700 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1200000 fails=11368640 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1202537 fails=11394010 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1205166 fails=11420300 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1207710 fails=11445740 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1210390 fails=11470527 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1213251 fails=11495959 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1215676 fails=11517754 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1218522 fails=11543508 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1221194 fails=11567132 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1223954 fails=11593194 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1226824 fails=11618810 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1229889 fails=11648768 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1233039 fails=11678158 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1235944 fails=11706736 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1239129 fails=11738218 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1241810 fails=11765028 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1245021 fails=11797138 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1247802 fails=11824948 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1250000 fails=11846668 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1252963 fails=11871455 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1255647 fails=11896446 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1258609 fails=11922666 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1261382 fails=11947512 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1264361 fails=11975552 avg_perm=0.0206s avg_case=0.0015s
[PROGRESS] perms_done=1267443 fails=12003114 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1270484 fails=12032762 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1274114 fails=12067328 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1277569 fails=12101154 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1281400 fails=12139392 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1285348 fails=12178872 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1288811 fails=12213502 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1292209 fails=12243477 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1295534 fails=12275097 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1298525 fails=12300598 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1300000 fails=12315316 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1303207 fails=12343000 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1306600 fails=12375006 avg_perm=0.0205s avg_case=0.0015s
[PROGRESS] perms_done=1310424 fails=12411538 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1314068 fails=12445872 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1318394 fails=12488332 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1322960 fails=12533992 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1327859 fails=12582982 avg_perm=0.0204s avg_case=0.0015s
[PROGRESS] perms_done=1331912 fails=12620547 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1335618 fails=12655569 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1338537 fails=12680054 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1341854 fails=12710754 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1345614 fails=12746298 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1348968 fails=12776434 avg_perm=0.0203s avg_case=0.0015s
[PROGRESS] perms_done=1350000 fails=12786754 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1353842 fails=12823016 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1358181 fails=12865690 avg_perm=0.0203s avg_case=0.0014s
[PROGRESS] perms_done=1363222 fails=12916016 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1368848 fails=12972276 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1372480 fails=13005279 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1376066 fails=13039229 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1378960 fails=13063726 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1382174 fails=13093450 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1385671 fails=13126376 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1389029 fails=13156596 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1392882 fails=13193542 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1397126 fails=13235006 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1400000 fails=13263322 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1405466 fails=13317982 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1410865 fails=13371972 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1413506 fails=13394149 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1416682 fails=13424250 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1419380 fails=13447424 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1422380 fails=13475248 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1425651 fails=13505702 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1428528 fails=13531520 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1432240 fails=13567408 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1436130 fails=13604948 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1440749 fails=13650338 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1445936 fails=13702208 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1450000 fails=13742848 avg_perm=0.0199s avg_case=0.0014s
[PROGRESS] perms_done=1453707 fails=13775469 avg_perm=0.0199s avg_case=0.0014s
[PROGRESS] perms_done=1456098 fails=13798637 avg_perm=0.0199s avg_case=0.0014s
[PROGRESS] perms_done=1458818 fails=13821400 avg_perm=0.0199s avg_case=0.0014s
[PROGRESS] perms_done=1461196 fails=13844456 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1464002 fails=13868382 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1466408 fails=13891942 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1469344 fails=13917846 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1471811 fails=13942196 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1474801 fails=13969986 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1477238 fails=13994116 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1479896 fails=14020096 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1482394 fails=14045076 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1484882 fails=14069956 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1487366 fails=14094796 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1489826 fails=14119396 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1492402 fails=14143712 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1495228 fails=14168225 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1497610 fails=14190222 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1500000 fails=14210872 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1502240 fails=14232460 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1505186 fails=14258026 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1507690 fails=14281938 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1510588 fails=14308430 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1513168 fails=14333120 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1516025 fails=14360514 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1518554 fails=14385288 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1521274 fails=14412164 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1523674 fails=14436164 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1526294 fails=14462364 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1528709 fails=14486514 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1531334 fails=14512764 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1534119 fails=14536475 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1536612 fails=14560353 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1539328 fails=14583178 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1541785 fails=14606922 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1544578 fails=14630730 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1547146 fails=14655898 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1550000 fails=14680982 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1552599 fails=14706452 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1555686 fails=14735412 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1558244 fails=14760672 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1561106 fails=14788772 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1563662 fails=14814332 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1566442 fails=14842132 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1568979 fails=14867502 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1571777 fails=14895482 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1574680 fails=14920045 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1577177 fails=14944291 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1579962 fails=14967500 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1582494 fails=14992300 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1585474 fails=15017558 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1587895 fails=15041106 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1591202 fails=15071146 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1594126 fails=15099036 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1597297 fails=15129810 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1600000 fails=15156096 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1603135 fails=15187350 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1605998 fails=15215980 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1608967 fails=15245670 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1612096 fails=15276960 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1615209 fails=15303480 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1618076 fails=15331032 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1621216 fails=15357814 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1624134 fails=15384376 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1627266 fails=15413680 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1630489 fails=15442544 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1633574 fails=15472620 avg_perm=0.0202s avg_case=0.0014s
[PROGRESS] perms_done=1637465 fails=15509916 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1641007 fails=15544540 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1644974 fails=15584210 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1649082 fails=15625290 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1650000 fails=15634470 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1654010 fails=15672428 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1657587 fails=15705296 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1660700 fails=15731864 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1664212 fails=15764480 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1667834 fails=15798238 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1671399 fails=15830420 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1675264 fails=15867420 avg_perm=0.0201s avg_case=0.0014s
[PROGRESS] perms_done=1679488 fails=15908708 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1684801 fails=15961486 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1689991 fails=16013386 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1694532 fails=16056406 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1698494 fails=16093432 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1700000 fails=16105352 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1703806 fails=16141116 avg_perm=0.0200s avg_case=0.0014s
[PROGRESS] perms_done=1707361 fails=16172858 avg_perm=0.0199s avg_case=0.0014s
[PROGRESS] perms_done=1711010 fails=16206232 avg_perm=0.0199s avg_case=0.0014s
[PROGRESS] perms_done=1715202 fails=16246504 avg_perm=0.0199s avg_case=0.0014s
[PROGRESS] perms_done=1719674 fails=16290050 avg_perm=0.0199s avg_case=0.0014s
[PROGRESS] perms_done=1725151 fails=16344396 avg_perm=0.0199s avg_case=0.0014s
[PROGRESS] perms_done=1731184 fails=16404726 avg_perm=0.0198s avg_case=0.0014s
[PROGRESS] perms_done=1735419 fails=16443726 avg_perm=0.0198s avg_case=0.0014s
[PROGRESS] perms_done=1739190 fails=16479024 avg_perm=0.0198s avg_case=0.0014s
[PROGRESS] perms_done=1742547 fails=16508604 avg_perm=0.0198s avg_case=0.0014s
[PROGRESS] perms_done=1745834 fails=16537968 avg_perm=0.0198s avg_case=0.0014s
[PROGRESS] perms_done=1749714 fails=16574734 avg_perm=0.0198s avg_case=0.0014s
[PROGRESS] perms_done=1750000 fails=16577162 avg_perm=0.0198s avg_case=0.0014s
[PROGRESS] perms_done=1753988 fails=16615146 avg_perm=0.0198s avg_case=0.0014s
[PROGRESS] perms_done=1758290 fails=16656118 avg_perm=0.0198s avg_case=0.0014s
[PROGRESS] perms_done=1763424 fails=16706658 avg_perm=0.0198s avg_case=0.0014s
[PROGRESS] perms_done=1769348 fails=16765898 avg_perm=0.0197s avg_case=0.0014s
[PROGRESS] perms_done=1774748 fails=16818292 avg_perm=0.0197s avg_case=0.0014s
[PROGRESS] perms_done=1777943 fails=16846972 avg_perm=0.0197s avg_case=0.0014s
[PROGRESS] perms_done=1780816 fails=16872290 avg_perm=0.0197s avg_case=0.0014s
[PROGRESS] perms_done=1784444 fails=16906524 avg_perm=0.0197s avg_case=0.0014s
[PROGRESS] perms_done=1787431 fails=16932604 avg_perm=0.0197s avg_case=0.0014s
[PROGRESS] perms_done=1790912 fails=16965038 avg_perm=0.0197s avg_case=0.0014s
[PROGRESS] perms_done=1794768 fails=17002098 avg_perm=0.0197s avg_case=0.0014s
[PROGRESS] perms_done=1798865 fails=17041400 avg_perm=0.0197s avg_case=0.0014s
[PROGRESS] perms_done=1800000 fails=17052526 avg_perm=0.0197s avg_case=0.0014s
